,FIPS,County,State,Year,Month,Shootings,Population,Ratio County
3302,47173,Union County,Tennessee,2023,1,1,20741.0,48.21368304324768
3303,48000,Texas,Texas,2016,9,1,27914064.0,0.03582423541050848
3304,48001,Anderson County,Texas,2015,11,1,57665.0,17.341541663053846
3305,48001,Anderson County,Texas,2021,4,1,58302.0,17.152070254879764
3306,48015,Austin County,Texas,2014,3,1,28975.0,34.51251078515962
3307,48015,Austin County,Texas,2016,5,1,29650.0,33.72681281618887
3308,48015,Austin County,Texas,2016,7,1,29650.0,33.72681281618887
3309,48015,Austin County,Texas,2017,10,1,29729.0,33.637189276464056
3310,48015,Austin County,Texas,2017,11,1,29729.0,33.637189276464056
3311,48015,Austin County,Texas,2019,6,1,30107.0,33.21486697445776
3312,48015,Austin County,Texas,2020,6,1,30132.0,33.187309172972256
3313,48015,Austin County,Texas,2021,3,1,30431.0,32.861227038217606
3314,48015,Austin County,Texas,2021,6,1,30431.0,32.861227038217606
3315,48015,Austin County,Texas,2021,9,1,30431.0,32.861227038217606
3316,48015,Austin County,Texas,2022,3,1,31070.0,32.1853878339234
3317,48015,Austin County,Texas,2023,1,1,31677.0,31.568646020772167
3318,48015,Austin County,Texas,2023,12,1,31677.0,31.568646020772167
3319,48021,Bastrop County,Texas,2016,7,1,82642.0,12.100384792236394
3320,48027,Bell County,Texas,2015,2,1,336434.0,2.972351189237711
3321,48027,Bell County,Texas,2015,4,1,336434.0,2.972351189237711
3322,48027,Bell County,Texas,2021,9,1,380399.0,2.6288186877462874
3323,48027,Bell County,Texas,2021,10,1,380399.0,2.6288186877462874
3324,48029,Bexar County,Texas,2015,1,1,1894811.0,0.5277571219504215
3325,48029,Bexar County,Texas,2015,7,1,1894811.0,0.5277571219504215
3326,48029,Bexar County,Texas,2016,3,1,1927409.0,0.5188312392439798
3327,48029,Bexar County,Texas,2016,10,2,1927409.0,1.0376624784879596
3328,48029,Bexar County,Texas,2016,11,2,1927409.0,1.0376624784879596
3329,48029,Bexar County,Texas,2017,4,1,1956394.0,0.5111444831664788
3330,48029,Bexar County,Texas,2018,2,1,1981061.0,0.5047800143458481
3331,48029,Bexar County,Texas,2018,6,1,1981061.0,0.5047800143458481
3332,48029,Bexar County,Texas,2018,9,1,1981061.0,0.5047800143458481
3333,48029,Bexar County,Texas,2019,2,1,2002445.0,0.4993894963407235
3334,48029,Bexar County,Texas,2019,6,1,2002445.0,0.4993894963407235
3335,48029,Bexar County,Texas,2019,7,1,2002445.0,0.4993894963407235
3336,48029,Bexar County,Texas,2019,12,1,2002445.0,0.4993894963407235
3337,48029,Bexar County,Texas,2020,1,1,2015501.0,0.4961545541282292
3338,48029,Bexar County,Texas,2020,3,1,2015501.0,0.4961545541282292
3339,48029,Bexar County,Texas,2020,6,1,2015501.0,0.4961545541282292
3340,48029,Bexar County,Texas,2020,8,1,2015501.0,0.4961545541282292
3341,48029,Bexar County,Texas,2020,10,1,2015501.0,0.4961545541282292
3342,48029,Bexar County,Texas,2021,3,1,2030981.0,0.4923728976292738
3343,48029,Bexar County,Texas,2021,5,1,2030981.0,0.4923728976292738
3344,48029,Bexar County,Texas,2021,8,1,2030981.0,0.4923728976292738
3345,48029,Bexar County,Texas,2021,10,1,2030981.0,0.4923728976292738
3346,48029,Bexar County,Texas,2021,11,2,2030981.0,0.9847457952585476
3347,48029,Bexar County,Texas,2022,1,2,2060191.0,0.9707837768439915
3348,48029,Bexar County,Texas,2022,2,1,2060191.0,0.48539188842199577
3349,48029,Bexar County,Texas,2022,4,1,2060191.0,0.48539188842199577
3350,48029,Bexar County,Texas,2022,6,2,2060191.0,0.9707837768439915
3351,48029,Bexar County,Texas,2022,12,1,2060191.0,0.48539188842199577
3352,48029,Bexar County,Texas,2023,5,2,2087679.0,0.9580016851249641
3353,48029,Bexar County,Texas,2023,6,1,2087679.0,0.47900084256248204
3354,48037,Bowie County,Texas,2021,10,1,92282.0,10.836349450597083
3355,48037,Bowie County,Texas,2023,5,1,91687.0,10.906671611024462
3356,48037,Bowie County,Texas,2023,10,1,91687.0,10.906671611024462
3357,48039,Brazoria County,Texas,2017,1,1,362261.0,2.7604406767496363
3358,48039,Brazoria County,Texas,2022,7,1,388234.0,2.5757661616447813
3359,48039,Brazoria County,Texas,2023,11,1,398938.0,2.5066551694749557
3360,48041,Brazos County,Texas,2021,4,1,237612.0,4.208541656145313
3361,48041,Brazos County,Texas,2023,4,1,244703.0,4.086586596813279
3362,48041,Brazos County,Texas,2023,10,1,244703.0,4.086586596813279
3363,48061,Cameron County,Texas,2015,11,1,419062.0,2.3862817435128933
3364,48061,Cameron County,Texas,2022,10,1,424911.0,2.35343401324042
3365,48073,Cherokee County,Texas,2021,7,1,51150.0,19.550342130987293
3366,48085,Collin County,Texas,2017,1,1,972724.0,1.0280408420065712
3367,48085,Collin County,Texas,2017,9,1,972724.0,1.0280408420065712
3368,48085,Collin County,Texas,2018,3,1,1006012.0,0.9940239281439983
3369,48085,Collin County,Texas,2021,4,1,1114661.0,0.8971337473904623
3370,48085,Collin County,Texas,2023,5,1,1195359.0,0.8365687630243299
3371,48099,Coryell County,Texas,2014,4,1,76245.0,13.115614138632042
3372,48107,Crosby County,Texas,2016,7,1,5905.0,169.34801016088062
3373,48107,Crosby County,Texas,2023,6,1,4917.0,203.3760423022168
3374,48113,Dallas County,Texas,2014,2,1,2519407.0,0.3969187987490707
3375,48113,Dallas County,Texas,2014,5,1,2519407.0,0.3969187987490707
3376,48113,Dallas County,Texas,2014,8,1,2519407.0,0.3969187987490707
3377,48113,Dallas County,Texas,2015,1,1,2557615.0,0.39098926147993346
3378,48113,Dallas County,Texas,2015,3,1,2557615.0,0.39098926147993346
3379,48113,Dallas County,Texas,2015,7,1,2557615.0,0.39098926147993346
3380,48113,Dallas County,Texas,2016,7,2,2591488.0,0.7717573841746518
3381,48113,Dallas County,Texas,2016,8,1,2591488.0,0.3858786920873259
3382,48113,Dallas County,Texas,2017,1,1,2620425.0,0.38161748571319537
3383,48113,Dallas County,Texas,2017,5,1,2620425.0,0.38161748571319537
3384,48113,Dallas County,Texas,2017,11,1,2620425.0,0.38161748571319537
3385,48113,Dallas County,Texas,2017,12,1,2620425.0,0.38161748571319537
3386,48113,Dallas County,Texas,2018,6,1,2629764.0,0.3802622592749768
3387,48113,Dallas County,Texas,2018,7,1,2629764.0,0.3802622592749768
3388,48113,Dallas County,Texas,2019,5,1,2635603.0,0.379419813985642
3389,48113,Dallas County,Texas,2019,6,1,2635603.0,0.379419813985642
3390,48113,Dallas County,Texas,2019,12,1,2635603.0,0.379419813985642
3391,48113,Dallas County,Texas,2020,6,1,2610112.0,0.3831253218252703
3392,48113,Dallas County,Texas,2020,7,1,2610112.0,0.3831253218252703
3393,48113,Dallas County,Texas,2020,8,1,2610112.0,0.3831253218252703
3394,48113,Dallas County,Texas,2021,3,1,2588235.0,0.3863636802686
3395,48113,Dallas County,Texas,2021,6,2,2588235.0,0.7727273605372
3396,48113,Dallas County,Texas,2021,7,2,2588235.0,0.7727273605372
3397,48113,Dallas County,Texas,2021,9,1,2588235.0,0.3863636802686
3398,48113,Dallas County,Texas,2021,10,1,2588235.0,0.3863636802686
3399,48113,Dallas County,Texas,2021,12,1,2588235.0,0.3863636802686
3400,48113,Dallas County,Texas,2022,3,1,2601993.0,0.3843207879498523
3401,48113,Dallas County,Texas,2022,4,1,2601993.0,0.3843207879498523
3402,48113,Dallas County,Texas,2022,5,1,2601993.0,0.3843207879498523
3403,48113,Dallas County,Texas,2022,11,1,2601993.0,0.3843207879498523
3404,48113,Dallas County,Texas,2022,12,2,2601993.0,0.7686415758997046
3405,48113,Dallas County,Texas,2023,1,2,2606358.0,0.7673542928484882
3406,48113,Dallas County,Texas,2023,3,2,2606358.0,0.7673542928484882
3407,48113,Dallas County,Texas,2023,6,1,2606358.0,0.3836771464242441
3408,48113,Dallas County,Texas,2023,7,4,2606358.0,1.5347085856969764
3409,48113,Dallas County,Texas,2023,9,2,2606358.0,0.7673542928484882
3410,48113,Dallas County,Texas,2023,11,1,2606358.0,0.3836771464242441
3411,48113,Dallas County,Texas,2023,12,1,2606358.0,0.3836771464242441
3412,48121,Denton County,Texas,2018,5,1,858148.0,1.1653001580147013
3413,48135,Ector County,Texas,2019,8,1,166204.0,6.01670236576737
3414,48135,Ector County,Texas,2023,6,1,164494.0,6.079249091152261
3415,48141,El Paso County,Texas,2014,11,1,833370.0,1.1999472023230977
3416,48141,El Paso County,Texas,2017,7,1,836087.0,1.1960477797167042
3417,48141,El Paso County,Texas,2019,8,1,837501.0,1.1940284250406865
3418,48141,El Paso County,Texas,2019,10,1,837501.0,1.1940284250406865
3419,48141,El Paso County,Texas,2021,12,1,867499.0,1.1527390809672404
3420,48141,El Paso County,Texas,2022,7,1,867239.0,1.1530846744669
3421,48141,El Paso County,Texas,2022,10,1,867239.0,1.1530846744669
3422,48141,El Paso County,Texas,2023,2,1,869880.0,1.1495838506460663
3423,48141,El Paso County,Texas,2023,7,2,869880.0,2.2991677012921325
3424,48141,El Paso County,Texas,2023,9,1,869880.0,1.1495838506460663
3425,48157,Fort Bend County,Texas,2019,7,1,812737.0,1.2304103295407987
3426,48157,Fort Bend County,Texas,2020,5,1,829109.0,1.2061140332573883
3427,48157,Fort Bend County,Texas,2023,6,1,916778.0,1.0907766111315935
3428,48167,Galveston County,Texas,2018,5,1,337639.0,2.9617431635563425
3429,48167,Galveston County,Texas,2023,2,1,361744.0,2.764385864036446
3430,48167,Galveston County,Texas,2023,9,1,361744.0,2.764385864036446
3431,48167,Galveston County,Texas,2023,11,1,361744.0,2.764385864036446
3432,48181,Grayson County,Texas,2023,8,1,146907.0,6.807027575268708
3433,48201,Harris County,Texas,2014,1,1,4454951.0,0.2244693600445886
3434,48201,Harris County,Texas,2014,7,1,4454951.0,0.2244693600445886
3435,48201,Harris County,Texas,2014,8,1,4454951.0,0.2244693600445886
3436,48201,Harris County,Texas,2016,9,2,4622836.0,0.432634858775003
3437,48201,Harris County,Texas,2016,12,1,4622836.0,0.2163174293875015
3438,48201,Harris County,Texas,2020,1,1,4734792.0,0.21120251956157735
3439,48201,Harris County,Texas,2021,12,1,4735517.0,0.21117018479714042
3440,48201,Harris County,Texas,2022,10,1,4781337.0,0.2091465211508831
3441,48201,Harris County,Texas,2022,12,1,4781337.0,0.2091465211508831
3442,48203,Harrison County,Texas,2021,11,2,69527.0,28.765803213140217
3443,48213,Henderson County,Texas,2019,2,1,82822.0,12.074086595349062
3444,48215,Hidalgo County,Texas,2016,4,1,847759.0,1.1795805175763394
3445,48215,Hidalgo County,Texas,2016,11,1,847759.0,1.1795805175763394
3446,48215,Hidalgo County,Texas,2022,11,1,888286.0,1.1257635491271953
3447,48215,Hidalgo County,Texas,2023,8,1,898471.0,1.1130019778045144
3448,48219,Hockley County,Texas,2021,7,1,21265.0,47.02562896778744
3449,48225,Houston County,Texas,2014,5,1,22807.0,43.84618757399044
3450,48225,Houston County,Texas,2014,7,1,22807.0,43.84618757399044
3451,48225,Houston County,Texas,2015,5,1,22743.0,43.96957305544563
3452,48225,Houston County,Texas,2015,6,1,22743.0,43.96957305544563
3453,48225,Houston County,Texas,2015,8,1,22743.0,43.96957305544563
3454,48225,Houston County,Texas,2016,2,2,22892.0,87.36676568233443
3455,48225,Houston County,Texas,2016,5,1,22892.0,43.683382841167216
3456,48225,Houston County,Texas,2016,6,1,22892.0,43.683382841167216
3457,48225,Houston County,Texas,2016,7,2,22892.0,87.36676568233443
3458,48225,Houston County,Texas,2016,9,1,22892.0,43.683382841167216
3459,48225,Houston County,Texas,2016,11,2,22892.0,87.36676568233443
3460,48225,Houston County,Texas,2016,12,1,22892.0,43.683382841167216
3461,48225,Houston County,Texas,2017,1,1,23073.0,43.34070125254627
3462,48225,Houston County,Texas,2017,3,1,23073.0,43.34070125254627
3463,48225,Houston County,Texas,2017,4,1,23073.0,43.34070125254627
3464,48225,Houston County,Texas,2017,6,1,23073.0,43.34070125254627
3465,48225,Houston County,Texas,2017,10,2,23073.0,86.68140250509254
3466,48225,Houston County,Texas,2018,4,1,23033.0,43.415968393175014
3467,48225,Houston County,Texas,2018,7,1,23033.0,43.415968393175014
3468,48225,Houston County,Texas,2018,10,1,23033.0,43.415968393175014
3469,48225,Houston County,Texas,2018,11,1,23033.0,43.415968393175014
3470,48225,Houston County,Texas,2019,1,1,22877.0,43.7120251781265
3471,48225,Houston County,Texas,2019,2,1,22877.0,43.7120251781265
3472,48225,Houston County,Texas,2019,7,1,22877.0,43.7120251781265
3473,48225,Houston County,Texas,2019,8,2,22877.0,87.424050356253
3474,48225,Houston County,Texas,2019,11,1,22877.0,43.7120251781265
3475,48225,Houston County,Texas,2019,12,1,22877.0,43.7120251781265
3476,48225,Houston County,Texas,2020,2,2,22062.0,90.65361254645998
3477,48225,Houston County,Texas,2020,4,1,22062.0,45.32680627322999
3478,48225,Houston County,Texas,2020,5,4,22062.0,181.30722509291996
3479,48225,Houston County,Texas,2020,6,1,22062.0,45.32680627322999
3480,48225,Houston County,Texas,2020,7,1,22062.0,45.32680627322999
3481,48225,Houston County,Texas,2020,8,1,22062.0,45.32680627322999
3482,48225,Houston County,Texas,2020,9,1,22062.0,45.32680627322999
3483,48225,Houston County,Texas,2020,10,1,22062.0,45.32680627322999
3484,48225,Houston County,Texas,2020,11,1,22062.0,45.32680627322999
3485,48225,Houston County,Texas,2021,1,2,21962.0,91.06638739641198
3486,48225,Houston County,Texas,2021,2,3,21962.0,136.59958109461797
3487,48225,Houston County,Texas,2021,3,2,21962.0,91.06638739641198
3488,48225,Houston County,Texas,2021,4,1,21962.0,45.53319369820599
3489,48225,Houston County,Texas,2021,6,3,21962.0,136.59958109461797
3490,48225,Houston County,Texas,2021,7,2,21962.0,91.06638739641198
3491,48225,Houston County,Texas,2021,8,1,21962.0,45.53319369820599
3492,48225,Houston County,Texas,2021,9,1,21962.0,45.53319369820599
3493,48225,Houston County,Texas,2021,10,2,21962.0,91.06638739641198
3494,48225,Houston County,Texas,2022,1,1,21943.0,45.57261996992207
3495,48225,Houston County,Texas,2022,2,1,21943.0,45.57261996992207
3496,48225,Houston County,Texas,2022,3,1,21943.0,45.57261996992207
3497,48225,Houston County,Texas,2022,5,2,21943.0,91.14523993984415
3498,48225,Houston County,Texas,2022,6,1,21943.0,45.57261996992207
3499,48225,Houston County,Texas,2022,7,1,21943.0,45.57261996992207
3500,48225,Houston County,Texas,2022,8,1,21943.0,45.57261996992207
3501,48225,Houston County,Texas,2022,11,2,21943.0,91.14523993984415
3502,48225,Houston County,Texas,2023,1,2,22066.0,90.63717937097798
3503,48225,Houston County,Texas,2023,4,1,22066.0,45.31858968548899
3504,48225,Houston County,Texas,2023,6,1,22066.0,45.31858968548899
3505,48225,Houston County,Texas,2023,7,2,22066.0,90.63717937097798
3506,48225,Houston County,Texas,2023,8,1,22066.0,45.31858968548899
3507,48225,Houston County,Texas,2023,10,1,22066.0,45.31858968548899
3508,48225,Houston County,Texas,2023,12,2,22066.0,90.63717937097798
3509,48231,Hunt County,Texas,2019,10,1,98559.0,10.14620684057265
3510,48233,Hutchinson County,Texas,2023,10,1,20033.0,49.917635900763734
3511,48241,Jasper County,Texas,2023,4,1,32694.0,30.58665198507371
3512,48245,Jefferson County,Texas,2014,3,1,252896.0,3.9541946096419083
3513,48245,Jefferson County,Texas,2019,9,1,251315.0,3.979070091319659
3514,48245,Jefferson County,Texas,2019,10,1,251315.0,3.979070091319659
3515,48245,Jefferson County,Texas,2021,4,1,253727.0,3.941243935410894
3516,48245,Jefferson County,Texas,2022,5,1,251601.0,3.9745470010055604
3517,48245,Jefferson County,Texas,2022,10,1,251601.0,3.9745470010055604
3518,48245,Jefferson County,Texas,2023,6,1,251496.0,3.976206381016
3519,48245,Jefferson County,Texas,2023,7,1,251496.0,3.976206381016
3520,48245,Jefferson County,Texas,2023,11,1,251496.0,3.976206381016
3521,48245,Jefferson County,Texas,2023,12,1,251496.0,3.976206381016
3522,48251,Johnson County,Texas,2020,12,1,180964.0,5.5259609646117465
3523,48289,Leon County,Texas,2022,6,1,16220.0,61.652281134401974
3524,48291,Liberty County,Texas,2019,5,1,88453.0,11.30543904672538
3525,48291,Liberty County,Texas,2020,8,1,92479.0,10.8132657143784
3526,48291,Liberty County,Texas,2023,4,1,108272.0,9.23599822668834
3527,48303,Lubbock County,Texas,2016,8,1,302326.0,3.307687727816992
3528,48303,Lubbock County,Texas,2017,4,1,305689.0,3.2712986074081827
3529,48303,Lubbock County,Texas,2019,7,1,311087.0,3.214534840735871
3530,48303,Lubbock County,Texas,2020,4,1,311578.0,3.2094692179807303
3531,48303,Lubbock County,Texas,2022,3,1,317761.0,3.147019300669371
3532,48303,Lubbock County,Texas,2023,3,1,320940.0,3.115847198853368
3533,48309,McLennan County,Texas,2015,5,1,245471.0,4.073800978526995
3534,48309,McLennan County,Texas,2022,5,1,266162.0,3.7571103313019893
3535,48343,Morris County,Texas,2022,4,1,12052.0,82.97378028542981
3536,48347,Nacogdoches County,Texas,2019,11,1,64846.0,15.421151651605342
3537,48347,Nacogdoches County,Texas,2021,8,1,64778.0,15.437339837599184
3538,48349,Navarro County,Texas,2022,1,1,54687.0,18.28588147091631
3539,48349,Navarro County,Texas,2022,2,1,54687.0,18.28588147091631
3540,48355,Nueces County,Texas,2014,9,2,356717.0,5.606685411684893
3541,48355,Nueces County,Texas,2016,6,1,361753.0,2.7643170892846776
3542,48355,Nueces County,Texas,2018,7,1,362177.0,2.761080907953846
3543,48355,Nueces County,Texas,2020,6,1,353398.0,2.8296707960995815
3544,48355,Nueces County,Texas,2023,2,1,352289.0,2.8385785534035977
3545,48361,Orange County,Texas,2020,4,1,84754.0,11.798853151473677
3546,48373,Polk County,Texas,2019,2,1,51254.0,19.51067233776876
3547,48373,Polk County,Texas,2021,1,1,51877.0,19.276365248568727
3548,48375,Potter County,Texas,2015,3,1,121214.0,8.249872126982032
3549,48375,Potter County,Texas,2019,11,1,116818.0,8.560324607509116
3550,48375,Potter County,Texas,2021,1,1,116461.0,8.58656545968178
3551,48375,Potter County,Texas,2021,7,1,116461.0,8.58656545968178
3552,48375,Potter County,Texas,2022,5,1,114911.0,8.702387064771866
3553,48375,Potter County,Texas,2023,7,1,114647.0,8.722426230080158
3554,48401,Rusk County,Texas,2020,7,1,52252.0,19.138023424940673
3555,48407,San Jacinto County,Texas,2020,8,1,27533.0,36.32005230087531
3556,48409,San Patricio County,Texas,2018,10,1,66576.0,15.020427781783225
3557,48423,Smith County,Texas,2022,6,1,241995.0,4.132316783404615
3558,48439,Tarrant County,Texas,2014,2,1,1946907.0,0.5136352172959469
3559,48439,Tarrant County,Texas,2014,3,1,1946907.0,0.5136352172959469
3560,48439,Tarrant County,Texas,2015,8,1,1985664.0,0.5036098755882163
3561,48439,Tarrant County,Texas,2015,10,1,1985664.0,0.5036098755882163
3562,48439,Tarrant County,Texas,2016,6,1,2023942.0,0.4940853048160471
3563,48439,Tarrant County,Texas,2017,5,1,2056197.0,0.4863347237643086
3564,48439,Tarrant County,Texas,2017,6,1,2056197.0,0.4863347237643086
3565,48439,Tarrant County,Texas,2018,10,1,2080998.0,0.4805386646214941
3566,48439,Tarrant County,Texas,2020,5,1,2115840.0,0.4726255293405928
3567,48439,Tarrant County,Texas,2020,10,1,2115840.0,0.4726255293405928
